,threshold,N,n,errors,p,k,type,g,U
1066,-1.95,100,100,44,0.1,532,new,10,-1
1067,-1.95,100,100,44,0.1,1337,new,10,-1
1068,-1.95,100,100,48,0.1,491,new,10,-1
1069,-1.95,100,100,51,0.1,1940,new,10,-1
1070,-1.95,100,100,49,0.1,1154,new,10,-1
1071,-1.95,100,100,49,0.1,609,new,10,-1
1072,-1.95,100,100,53,0.1,925,new,10,-1
1073,-1.95,100,100,50,0.1,1447,new,10,-1
1074,-1.95,100,100,49,0.1,1671,new,10,-1
1075,-1.95,100,100,43,0.1,597,new,10,-1
1076,-1.95,100,100,42,0.1,925,new,10,-1
1077,-1.95,100,100,45,0.1,1146,new,10,-1
1078,-1.95,100,100,50,0.1,1549,new,10,-1
1079,-1.95,100,100,52,0.1,1671,new,10,-1
1080,-1.95,100,100,47,0.1,597,new,10,-1
1081,-1.95,100,100,45,0.1,1030,new,10,-1
1082,-1.95,100,100,48,0.1,1154,new,10,-1
1083,-1.95,100,100,48,0.1,1021,new,10,-1
1084,-1.95,100,100,44,0.1,491,new,10,-1
1085,-1.95,100,100,50,0.1,1318,new,10,-1
1086,-1.95,100,100,48,0.1,1940,new,10,-1
1087,-1.95,100,100,49,0.1,1554,new,10,-1
1088,-1.95,100,100,52,0.1,798,new,10,-1
1089,-1.95,100,100,55,0.1,2174,new,10,-1
1090,-1.95,100,100,48,0.1,1472,new,10,-1
1091,-1.95,100,100,47,0.1,1237,new,10,-1
1092,-1.95,100,100,49,0.1,1447,new,10,-1
1093,-1.95,100,100,55,0.1,1499,new,10,-1
1094,-1.95,100,100,52,0.1,685,new,10,-1
1095,-1.95,100,100,48,0.1,597,new,10,-1
1096,-1.95,100,100,45,0.1,609,new,10,-1
1097,-1.95,100,100,52,0.1,3988,new,10,-1
1098,-1.95,100,100,47,0.1,930,new,10,-1
1099,-1.95,100,100,52,0.1,1472,new,10,-1
1100,-1.95,100,100,44,0.1,597,new,10,-1
1101,-1.95,100,100,46,0.1,1337,new,10,-1
1102,-1.95,100,100,48,0.1,1237,new,10,-1
1103,-1.95,100,100,48,0.1,654,new,10,-1
1104,-1.95,100,100,46,0.1,1253,new,10,-1
1105,-1.95,100,100,43,0.1,1155,new,10,-1
1106,-1.95,100,100,51,0.1,1447,new,10,-1
1107,-1.95,100,100,47,0.1,668,new,10,-1
1108,-1.95,100,100,48,0.1,1030,new,10,-1
1109,-1.95,100,100,46,0.1,1549,new,10,-1
1110,-1.95,100,100,47,0.1,1423,new,10,-1
1111,-1.95,100,100,50,0.1,700,new,10,-1
1112,-1.95,100,100,48,0.1,1021,new,10,-1
1113,-1.95,100,100,50,0.1,1447,new,10,-1
1114,-1.95,100,100,49,0.1,1549,new,10,-1
1115,-1.95,100,100,49,0.1,1154,new,10,-1
1116,-1.95,100,100,47,0.1,1021,new,10,-1
1117,-1.95,100,200,48,0.1,1155,known,10,-1
1118,-1.95,100,200,37,0.1,524,known,10,-1
1119,-1.95,100,200,46,0.1,848,known,10,-1
1120,-1.95,100,200,48,0.1,670,known,10,-1
1121,-1.95,100,200,41,0.1,497,known,10,-1
1122,-1.95,100,200,42,0.1,597,known,10,-1
1123,-1.95,100,200,49,0.1,848,known,10,-1
1124,-1.95,100,200,52,0.1,1822,known,10,-1
1125,-1.95,100,200,57,0.1,993,known,10,-1
1126,-1.95,100,200,39,0.1,1672,known,10,-1
1127,-1.95,100,200,43,0.1,901,known,10,-1
1128,-1.95,100,200,45,0.1,1309,known,10,-1
1129,-1.95,100,200,54,0.1,1932,known,10,-1
1130,-1.95,100,200,44,0.1,1023,known,10,-1
1131,-1.95,100,200,56,0.1,1448,known,10,-1
1132,-1.95,100,200,51,0.1,1278,known,10,-1
1133,-1.95,100,200,42,0.1,1195,known,10,-1
1134,-1.95,100,200,46,0.1,1294,known,10,-1
1135,-1.95,100,200,42,0.1,429,known,10,-1
1136,-1.95,100,200,53,0.1,1199,known,10,-1
1137,-1.95,100,200,46,0.1,1360,known,10,-1
1138,-1.95,100,200,31,0.1,1098,known,10,-1
1139,-1.95,100,200,36,0.1,916,known,10,-1
1140,-1.95,100,200,50,0.1,680,known,10,-1
1141,-1.95,100,200,49,0.1,1360,known,10,-1
1142,-1.95,100,200,52,0.1,1210,known,10,-1
1143,-1.95,100,200,56,0.1,871,known,10,-1
1144,-1.95,100,200,45,0.1,1484,known,10,-1
1145,-1.95,100,200,41,0.1,929,known,10,-1
1146,-1.95,100,200,57,0.1,2279,known,10,-1
1147,-1.95,100,200,53,0.1,1502,known,10,-1
1148,-1.95,100,200,38,0.1,597,known,10,-1
1149,-1.95,100,200,50,0.1,646,known,10,-1
1150,-1.95,100,200,47,0.1,1199,known,10,-1
1151,-1.95,100,200,52,0.1,813,known,10,-1
1152,-1.95,100,200,51,0.1,1309,known,10,-1
1153,-1.95,100,200,46,0.1,696,known,10,-1
1154,-1.95,100,200,45,0.1,1662,known,10,-1
1155,-1.95,100,200,50,0.1,1347,known,10,-1
1156,-1.95,100,200,50,0.1,422,known,10,-1
1157,-1.95,100,200,51,0.1,619,known,10,-1
1158,-1.95,100,200,55,0.1,708,known,10,-1
1159,-1.95,100,200,44,0.1,1078,known,10,-1
1160,-1.95,100,200,42,0.1,572,known,10,-1
1161,-1.95,100,200,43,0.1,1330,known,10,-1
1162,-1.95,100,200,50,0.1,1348,known,10,-1
1163,-1.95,100,200,58,0.1,993,known,10,-1
1164,-1.95,100,200,41,0.1,1113,known,10,-1
1165,-1.95,100,200,51,0.1,1683,known,10,-1
1166,-1.95,100,200,45,0.1,468,known,10,-1
1167,-1.95,100,200,53,0.1,1334,known,10,-1
1168,-1.95,100,200,52,0.1,925,known,10,-1
1169,-1.95,100,200,50,0.1,735,known,10,-1
1170,-1.95,100,200,43,0.1,772,known,10,-1
1171,-1.95,100,200,42,0.1,1199,known,10,-1
1172,-1.95,100,200,42,0.1,522,known,10,-1
1173,-1.95,100,200,42,0.1,1767,known,10,-1
1174,-1.95,100,200,51,0.1,1278,known,10,-1
1175,-1.95,100,200,48,0.1,1389,known,10,-1
1176,-1.95,100,200,48,0.1,1198,known,10,-1
1177,-1.95,100,200,44,0.1,1276,known,10,-1
1178,-1.95,100,200,43,0.1,1278,known,10,-1
1179,-1.95,100,200,52,0.1,1449,known,10,-1
1180,-1.95,100,200,45,0.1,357,known,10,-1
1181,-1.95,100,200,50,0.1,1333,known,10,-1
1182,-1.95,100,200,47,0.1,848,known,10,-1
1183,-1.95,100,200,42,0.1,1211,known,10,-1
1184,-1.95,100,200,52,0.1,1041,known,10,-1
1185,-1.95,100,200,56,0.1,1822,known,10,-1
1186,-1.95,100,200,48,0.1,995,known,10,-1
1187,-1.95,100,200,46,0.1,812,known,10,-1
1188,-1.95,100,200,49,0.1,1042,known,10,-1
1189,-1.95,100,200,52,0.1,1417,known,10,-1
1190,-1.95,100,200,36,0.1,1405,known,10,-1
1191,-1.95,100,200,50,0.1,826,known,10,-1
1192,-1.95,100,200,48,0.1,1433,known,10,-1
1193,-1.95,100,200,42,0.1,926,known,10,-1
1194,-1.95,100,200,43,0.1,555,known,10,-1
1195,-1.95,100,200,50,0.1,993,known,10,-1
1196,-1.95,100,200,35,0.1,1137,known,10,-1
1197,-1.95,100,200,44,0.1,1210,known,10,-1
1198,-1.95,100,200,44,0.1,473,known,10,-1
1199,-1.95,100,200,43,0.1,1147,known,10,-1
1200,-1.95,100,200,42,0.1,1278,known,10,-1
1201,-1.95,100,200,57,0.1,1255,known,10,-1
1202,-1.95,100,200,48,0.1,2272,known,10,-1
1203,-1.95,100,200,47,0.1,813,known,10,-1
1204,-1.95,100,200,45,0.1,1330,known,10,-1
1205,-1.95,100,200,49,0.1,1198,known,10,-1
1206,-1.95,100,200,42,0.1,727,known,10,-1
1207,-1.95,100,200,48,0.1,1433,known,10,-1
1208,-1.95,100,200,48,0.1,1773,known,10,-1
1209,-1.95,100,200,40,0.1,1071,known,10,-1
1210,-1.95,100,200,49,0.1,1367,known,10,-1
1211,-1.95,100,200,50,0.1,1563,known,10,-1
1212,-1.95,100,200,46,0.1,1041,known,10,-1
1213,-1.95,100,200,46,0.1,1347,known,10,-1
1214,-1.95,100,200,39,0.1,822,known,10,-1
1215,-1.95,100,200,41,0.1,1227,known,10,-1
1216,-1.95,100,200,44,0.1,978,known,10,-1
1217,-1.95,100,200,49,0.1,960,known,10,-1
1218,-1.95,100,200,48,0.1,1417,known,10,-1
1219,-1.95,100,200,50,0.1,2414,known,10,-1
1220,-1.95,100,200,54,0.1,1039,known,10,-1
1221,-1.95,100,200,53,0.1,1716,known,10,-1
1222,-1.95,100,200,54,0.1,1417,known,10,-1
1223,-1.95,100,200,38,0.1,718,known,10,-1
1224,-1.95,100,200,45,0.1,648,known,10,-1
1225,-1.95,100,200,47,0.1,635,known,10,-1
1226,-1.95,100,200,48,0.1,1144,known,10,-1
1227,-1.95,100,200,43,0.1,1348,known,10,-1
1228,-1.95,100,200,51,0.1,1609,known,10,-1
1229,-1.95,100,200,56,0.1,1198,known,10,-1
1230,-1.95,100,200,59,0.1,1417,known,10,-1
1231,-1.95,100,200,52,0.1,1348,known,10,-1
1232,-1.95,100,200,52,0.1,1265,known,10,-1
1233,-1.95,100,200,50,0.1,1334,known,10,-1
1234,-1.95,100,200,46,0.1,413,known,10,-1
1235,-1.95,100,200,57,0.1,1822,known,10,-1
1236,-1.95,100,200,54,0.1,1379,known,10,-1
1237,-1.95,100,200,44,0.1,1001,known,10,-1
1238,-1.95,100,200,44,0.1,1606,known,10,-1
1239,-1.95,100,200,59,0.1,843,known,10,-1
1240,-1.95,100,200,45,0.1,643,known,10,-1
1241,-1.95,100,200,50,0.1,1809,known,10,-1
1242,-1.95,100,200,45,0.1,673,known,10,-1
1243,-1.95,100,200,45,0.1,671,known,10,-1
1244,-1.95,100,200,38,0.1,519,known,10,-1
1245,-1.95,100,200,46,0.1,1263,known,10,-1
1246,-1.95,100,200,51,0.1,2420,known,10,-1
1247,-1.95,100,200,46,0.1,1039,known,10,-1
1248,-1.95,100,200,48,0.1,671,known,10,-1
1249,-1.95,100,200,52,0.1,1509,known,10,-1
1250,-1.95,100,200,52,0.1,1330,known,10,-1
1251,-1.95,100,200,52,0.1,1389,known,10,-1
1252,-1.95,100,200,51,0.1,635,known,10,-1
1253,-1.95,100,200,52,0.1,620,known,10,-1
1254,-1.95,100,200,42,0.1,597,known,10,-1
1255,-1.95,100,200,49,0.1,1039,known,10,-1
1256,-1.95,100,200,44,0.1,1444,known,10,-1
1257,-1.95,100,200,56,0.1,1198,known,10,-1
1258,-1.95,100,200,46,0.1,762,known,10,-1
1259,-1.95,100,200,42,0.1,385,known,10,-1
1260,-1.95,100,200,40,0.1,1081,known,10,-1
1261,-1.95,100,200,52,0.1,1023,known,10,-1
1262,-1.95,100,200,50,0.1,1346,known,10,-1
1263,-1.95,100,200,56,0.1,1683,known,10,-1
1264,-1.95,100,200,46,0.1,978,known,10,-1
1265,-1.95,100,200,48,0.1,1223,known,10,-1
1266,-1.95,100,200,47,0.1,1449,known,10,-1
1267,-1.95,100,200,42,0.1,666,known,10,-1
1268,-1.95,100,200,40,0.1,324,known,10,-1
1269,-1.95,100,200,48,0.1,1144,known,10,-1
1270,-1.95,100,200,39,0.1,860,known,10,-1
1271,-1.95,100,200,44,0.1,708,known,10,-1
1272,-1.95,100,200,49,0.1,1498,known,10,-1
1273,-1.95,100,200,56,0.1,1209,known,10,-1
1274,-1.95,100,200,49,0.1,1417,known,10,-1
1275,-1.95,100,200,39,0.1,672,known,10,-1
1276,-1.95,100,200,50,0.1,1417,known,10,-1
1277,-1.95,100,200,52,0.1,2071,known,10,-1
1278,-1.95,100,200,45,0.1,1195,known,10,-1
1279,-1.95,100,200,50,0.1,1417,known,10,-1
1280,-1.95,100,200,48,0.1,1606,known,10,-1
1281,-1.95,100,200,54,0.1,1417,known,10,-1
1282,-1.95,100,200,48,0.1,640,known,10,-1
1283,-1.95,100,200,44,0.1,735,known,10,-1
1284,-1.95,100,200,50,0.1,1305,known,10,-1
1285,-1.95,100,200,58,0.1,2535,known,10,-1
1286,-1.95,100,200,46,0.1,1330,known,10,-1
1287,-1.95,100,200,45,0.1,1198,known,10,-1
1288,-1.95,100,200,47,0.1,1679,known,10,-1
1289,-1.95,100,200,35,0.1,1098,known,10,-1
1290,-1.95,100,200,50,0.1,1783,known,10,-1
1291,-1.95,100,200,43,0.1,860,known,10,-1
1292,-1.95,100,200,47,0.1,1039,known,10,-1
1293,-1.95,100,200,49,0.1,1318,known,10,-1
1294,-1.95,100,200,41,0.1,812,known,10,-1
1295,-1.95,100,200,42,0.1,1246,known,10,-1
1296,-1.95,100,200,43,0.1,669,known,10,-1
1297,-1.95,100,200,45,0.1,597,known,10,-1
1298,-1.95,100,200,37,0.1,1195,known,10,-1
1299,-1.95,100,200,43,0.1,828,known,10,-1
1300,-1.95,100,200,47,0.1,1247,known,10,-1
1301,-1.95,100,200,55,0.1,1330,known,10,-1
1302,-1.95,100,200,49,0.1,597,known,10,-1
1303,-1.95,100,200,45,0.1,995,known,10,-1
1304,-1.95,100,200,45,0.1,1750,known,10,-1
1305,-1.95,100,200,44,0.1,1183,known,10,-1
1306,-1.95,100,200,47,0.1,1078,known,10,-1
1307,-1.95,100,200,38,0.1,464,known,10,-1
1308,-1.95,100,200,51,0.1,1652,known,10,-1
1309,-1.95,100,200,46,0.1,727,known,10,-1
1310,-1.95,100,200,51,0.1,1227,known,10,-1
1311,-1.95,100,200,41,0.1,929,known,10,-1
1312,-1.95,100,200,52,0.1,1484,known,10,-1
1313,-1.95,100,200,42,0.1,1491,known,10,-1
1314,-1.95,100,200,43,0.1,695,known,10,-1
1315,-1.95,100,200,52,0.1,1448,known,10,-1
1316,-1.95,100,200,53,0.1,1406,known,10,-1
1317,-1.95,100,200,51,0.1,1130,new,10,-1
1318,-1.95,100,200,45,0.1,562,new,10,-1
1319,-1.95,100,200,50,0.1,632,new,10,-1
1320,-1.95,100,200,44,0.1,730,new,10,-1
1321,-1.95,100,200,48,0.1,1333,new,10,-1
1322,-1.95,100,200,53,0.1,1253,new,10,-1
1323,-1.95,100,200,46,0.1,1180,new,10,-1
1324,-1.95,100,200,50,0.1,762,new,10,-1
1325,-1.95,100,200,51,0.1,1642,new,10,-1
1326,-1.95,100,200,56,0.1,784,new,10,-1
1327,-1.95,100,200,51,0.1,1822,new,10,-1
1328,-1.95,100,200,45,0.1,597,new,10,-1
1329,-1.95,100,200,50,0.1,1417,new,10,-1
1330,-1.95,100,200,47,0.1,960,new,10,-1
1331,-1.95,100,200,46,0.1,1309,new,10,-1
1332,-1.95,100,200,48,0.1,1297,new,10,-1
1333,-1.95,100,200,48,0.1,1642,new,10,-1
1334,-1.95,100,200,52,0.1,1780,new,10,-1
1335,-1.95,100,200,52,0.1,1330,new,10,-1
1336,-1.95,100,200,46,0.1,913,new,10,-1
1337,-1.95,100,200,52,0.1,1040,new,10,-1
1338,-1.95,100,200,48,0.1,1041,new,10,-1
1339,-1.95,100,200,47,0.1,2174,new,10,-1
1340,-1.95,100,200,39,0.1,368,new,10,-1
1341,-1.95,100,200,48,0.1,925,new,10,-1
1342,-1.95,100,200,52,0.1,1227,new,10,-1
1343,-1.95,100,200,49,0.1,1031,new,10,-1
1344,-1.95,100,200,51,0.1,1041,new,10,-1
1345,-1.95,100,200,48,0.1,1297,new,10,-1
1346,-1.95,100,200,49,0.1,2209,new,10,-1
1347,-1.95,100,200,50,0.1,735,new,10,-1
1348,-1.95,100,200,48,0.1,1417,new,10,-1
1349,-1.95,100,200,53,0.1,759,new,10,-1
1350,-1.95,100,200,47,0.1,685,new,10,-1
1351,-1.95,100,200,49,0.1,566,new,10,-1
1352,-1.95,100,200,46,0.1,674,new,10,-1
1353,-1.95,100,200,50,0.1,926,new,10,-1
1354,-1.95,100,200,51,0.1,784,new,10,-1
1355,-1.95,100,200,50,0.1,926,new,10,-1
1356,-1.95,100,200,51,0.1,913,new,10,-1
1357,-1.95,100,200,51,0.1,1031,new,10,-1
1358,-1.95,100,200,51,0.1,568,new,10,-1
1359,-1.95,100,200,48,0.1,946,new,10,-1
1360,-1.95,100,200,53,0.1,1251,new,10,-1
1361,-1.95,100,200,54,0.1,1417,new,10,-1
1362,-1.95,100,200,50,0.1,635,new,10,-1
1363,-1.95,100,200,51,0.1,848,new,10,-1
1364,-1.95,100,200,44,0.1,597,new,10,-1
1365,-1.95,100,200,43,0.1,413,new,10,-1
1366,-1.95,100,200,48,0.1,989,new,10,-1
1367,-1.95,100,200,49,0.1,1417,new,10,-1
1368,-1.95,100,200,55,0.1,1720,new,10,-1
1369,-1.95,100,200,47,0.1,1198,new,10,-1
1370,-1.95,100,200,44,0.1,1672,new,10,-1
1371,-1.95,100,200,48,0.1,989,new,10,-1
1372,-1.95,100,200,48,0.1,1055,new,10,-1
1373,-1.95,100,200,49,0.1,989,new,10,-1
1374,-1.95,100,200,53,0.1,680,new,10,-1
1375,-1.95,100,200,55,0.1,993,new,10,-1
1376,-1.95,100,200,51,0.1,1606,new,10,-1
1377,-1.95,100,200,43,0.1,1194,new,10,-1
1378,-1.95,100,200,52,0.1,1611,new,10,-1
1379,-1.95,100,200,47,0.1,747,new,10,-1
1380,-1.95,100,200,49,0.1,1417,new,10,-1
1381,-1.95,100,200,50,0.1,581,new,10,-1
1382,-1.95,100,200,45,0.1,619,new,10,-1
1383,-1.95,100,200,47,0.1,583,new,10,-1
1384,-1.95,100,200,47,0.1,784,new,10,-1
1385,-1.95,100,200,48,0.1,475,new,10,-1
1386,-1.95,100,200,48,0.1,527,new,10,-1
1387,-1.95,100,200,41,0.1,762,new,10,-1
1388,-1.95,100,200,45,0.1,707,new,10,-1
1389,-1.95,100,200,43,0.1,1021,new,10,-1
1390,-1.95,100,200,44,0.1,964,new,10,-1
1391,-1.95,100,200,46,0.1,1330,new,10,-1
1392,-1.95,100,200,49,0.1,1815,new,10,-1
1393,-1.95,100,200,51,0.1,1334,new,10,-1
1394,-1.95,100,200,42,0.1,454,new,10,-1
1395,-1.95,100,200,49,0.1,597,new,10,-1
1396,-1.95,100,200,50,0.1,1484,new,10,-1
1397,-1.95,100,200,54,0.1,1448,new,10,-1
1398,-1.95,100,200,49,0.1,442,new,10,-1
1399,-1.95,100,200,53,0.1,784,new,10,-1
1400,-1.95,100,200,52,0.1,882,new,10,-1
1401,-1.95,100,200,56,0.1,1822,new,10,-1
1402,-1.95,100,200,53,0.1,988,new,10,-1
1403,-1.95,100,200,49,0.1,1567,new,10,-1
1404,-1.95,100,200,53,0.1,901,new,10,-1
1405,-1.95,100,200,54,0.1,1039,new,10,-1
1406,-1.95,100,200,50,0.1,1046,new,10,-1
1407,-1.95,100,200,57,0.1,1822,new,10,-1
1408,-1.95,100,200,53,0.1,674,new,10,-1
1409,-1.95,100,200,52,0.1,1154,new,10,-1
1410,-1.95,100,200,47,0.1,1417,new,10,-1
1411,-1.95,100,200,57,0.1,1397,new,10,-1
1412,-1.95,100,200,52,0.1,1253,new,10,-1
1413,-1.95,100,200,55,0.1,1347,new,10,-1
1414,-1.95,100,200,51,0.1,1041,new,10,-1
1415,-1.95,100,200,53,0.1,1067,new,10,-1
1416,-1.95,100,200,47,0.1,1210,new,10,-1
1417,-1.95,100,200,42,0.1,1198,new,10,-1
1418,-1.95,100,200,47,0.1,1311,new,10,-1
1419,-1.95,100,200,46,0.1,597,new,10,-1
1420,-1.95,100,200,57,0.1,1297,new,10,-1
1421,-1.95,100,200,48,0.1,1042,new,10,-1
1422,-1.95,100,200,47,0.1,648,new,10,-1
1423,-1.95,100,200,48,0.1,1309,new,10,-1
1424,-1.95,100,200,51,0.1,601,new,10,-1
1425,-1.95,100,200,51,0.1,784,new,10,-1
1426,-1.95,100,200,44,0.1,568,new,10,-1
1427,-1.95,100,200,56,0.1,820,new,10,-1
1428,-1.95,100,200,51,0.1,989,new,10,-1
1429,-1.95,100,200,57,0.1,1417,new,10,-1
1430,-1.95,100,200,46,0.1,568,new,10,-1
1431,-1.95,100,200,44,0.1,522,new,10,-1
1432,-1.95,100,200,54,0.1,1417,new,10,-1
1433,-1.95,100,200,47,0.1,663,new,10,-1
1434,-1.95,100,200,48,0.1,718,new,10,-1
1435,-1.95,100,200,55,0.1,635,new,10,-1
1436,-1.95,100,200,58,0.1,1822,new,10,-1
1437,-1.95,100,200,51,0.1,1155,new,10,-1
1438,-1.95,100,200,51,0.1,886,new,10,-1
1439,-1.95,100,200,53,0.1,871,new,10,-1
1440,-1.95,100,200,55,0.1,730,new,10,-1
1441,-1.95,100,200,46,0.1,1606,new,10,-1
1442,-1.95,100,200,53,0.1,1606,new,10,-1
1443,-1.95,100,200,50,0.1,1294,new,10,-1
1444,-1.95,100,200,48,0.1,669,new,10,-1
1445,-1.95,100,200,54,0.1,1486,new,10,-1
1446,-1.95,100,200,49,0.1,750,new,10,-1
1447,-1.95,100,200,47,0.1,1672,new,10,-1
1448,-1.95,100,200,53,0.1,1417,new,10,-1
1449,-1.95,100,200,48,0.1,1137,new,10,-1
1450,-1.95,100,200,47,0.1,1309,new,10,-1
1451,-1.95,100,200,43,0.1,1309,new,10,-1
1452,-1.95,100,200,51,0.1,848,new,10,-1
1453,-1.95,100,200,47,0.1,1330,new,10,-1
1454,-1.95,100,200,51,0.1,1417,new,10,-1
1455,-1.95,100,200,47,0.1,669,new,10,-1
1456,-1.95,100,200,49,0.1,1067,new,10,-1
1457,-1.95,100,200,53,0.1,685,new,10,-1
1458,-1.95,100,200,49,0.1,442,new,10,-1
1459,-1.95,100,200,50,0.1,1039,new,10,-1
1460,-1.95,100,200,50,0.1,442,new,10,-1
1461,-1.95,100,200,53,0.1,1391,new,10,-1
1462,-1.95,100,200,51,0.1,1606,new,10,-1
1463,-1.95,100,200,48,0.1,1021,new,10,-1
1464,-1.95,100,200,52,0.1,813,new,10,-1
1465,-1.95,100,200,47,0.1,1545,new,10,-1
1466,-1.95,100,200,42,0.1,1227,new,10,-1
1467,-1.95,100,200,50,0.1,1809,new,10,-1
1468,-1.95,100,200,46,0.1,676,new,10,-1
1469,-1.95,100,200,43,0.1,700,new,10,-1
1470,-1.95,100,200,52,0.1,1220,new,10,-1
1471,-1.95,100,200,55,0.1,995,new,10,-1
1472,-1.95,100,200,43,0.1,774,new,10,-1
1473,-1.95,100,200,49,0.1,1041,new,10,-1
1474,-1.95,100,200,53,0.1,846,new,10,-1
1475,-1.95,100,200,53,0.1,1420,new,10,-1
1476,-1.95,100,200,51,0.1,1642,new,10,-1
1477,-1.95,100,200,47,0.1,1606,new,10,-1
1478,-1.95,100,200,46,0.1,517,new,10,-1
1479,-1.95,100,200,49,0.1,1113,new,10,-1
1480,-1.95,100,200,48,0.1,1389,new,10,-1
1481,-1.95,100,200,53,0.1,1347,new,10,-1
1482,-1.95,100,200,50,0.1,1330,new,10,-1
1483,-1.95,100,200,49,0.1,1509,new,10,-1
1484,-1.95,100,200,48,0.1,379,new,10,-1
1485,-1.95,100,200,42,0.1,637,new,10,-1
1486,-1.95,100,200,40,0.1,735,new,10,-1
1487,-1.95,100,200,55,0.1,2137,new,10,-1
1488,-1.95,100,200,50,0.1,762,new,10,-1
1489,-1.95,100,200,49,0.1,1600,new,10,-1
1490,-1.95,100,200,49,0.1,1153,new,10,-1
1491,-1.95,100,200,52,0.1,1297,new,10,-1
1492,-1.95,100,200,52,0.1,1348,new,10,-1
1493,-1.95,100,200,53,0.1,762,new,10,-1
1494,-1.95,100,200,43,0.1,848,new,10,-1
1495,-1.95,100,200,52,0.1,685,new,10,-1
1496,-1.95,100,200,54,0.1,1334,new,10,-1
1497,-1.95,100,200,49,0.1,1144,new,10,-1
1498,-1.95,100,200,46,0.1,612,new,10,-1
1499,-1.95,100,200,45,0.1,1130,new,10,-1
1500,-1.95,100,200,55,0.1,989,new,10,-1
1501,-1.95,100,200,55,0.1,1029,new,10,-1
1502,-1.95,100,200,48,0.1,1417,new,10,-1
1503,-1.95,100,200,53,0.1,1417,new,10,-1
1504,-1.95,100,200,51,0.1,1025,new,10,-1
1505,-1.95,100,200,51,0.1,995,new,10,-1
1506,-1.95,100,200,51,0.1,1330,new,10,-1
1507,-1.95,100,200,47,0.1,442,new,10,-1
1508,-1.95,100,200,57,0.1,1457,new,10,-1
1509,-1.95,100,200,47,0.1,1223,new,10,-1
1510,-1.95,100,200,52,0.1,1154,new,10,-1
1511,-1.95,100,200,47,0.1,1509,new,10,-1
1512,-1.95,100,200,47,0.1,674,new,10,-1
1513,-1.95,100,200,48,0.1,1417,new,10,-1
1514,-1.95,100,200,50,0.1,1417,new,10,-1
1515,-1.95,100,200,47,0.1,1280,new,10,-1
1516,-5.95,100,1,0,0.5,0,known,10,-1
1517,-5.95,100,2,0,0.5,0,known,10,-1
1518,-5.95,100,2,0,0.5,0,known,10,-1
1519,-5.95,100,2,48,0.5,335,new,10,-1
1520,-5.95,100,5,0,0.5,0,known,10,-1
1521,-5.95,100,5,0,0.5,0,known,10,-1
1522,-5.95,100,5,0,0.5,0,known,10,-1
1523,-5.95,100,5,0,0.5,0,known,10,-1
1524,-5.95,100,5,0,0.5,0,known,10,-1
1525,-5.95,100,5,49,0.5,597,new,10,-1
1526,-5.95,100,5,40,0.5,597,new,10,-1
1527,-5.95,100,5,54,0.5,1406,new,10,-1
1528,-5.95,100,5,51,0.5,1023,new,10,-1
1529,-5.95,100,10,0,0.5,0,known,10,-1
1530,-5.95,100,10,0,0.5,0,known,10,-1
1531,-5.95,100,10,49,0.5,1447,known,10,-1
1532,-5.95,100,10,0,0.5,0,known,10,-1
1533,-5.95,100,10,29,0.5,1421,known,10,-1
1534,-5.95,100,10,0,0.5,0,known,10,-1
1535,-5.95,100,10,51,0.5,1623,known,10,-1
1536,-5.95,100,10,20,0.5,597,known,10,-1
1537,-5.95,100,10,28,0.5,1579,known,10,-1
1538,-5.95,100,10,0,0.5,0,known,10,-1
1539,-5.95,100,10,42,0.5,597,new,10,-1
1540,-5.95,100,10,60,0.5,1102,new,10,-1
1541,-5.95,100,10,44,0.5,1154,new,10,-1
1542,-5.95,100,10,40,0.5,550,new,10,-1
1543,-5.95,100,10,49,0.5,926,new,10,-1
1544,-5.95,100,10,55,0.5,421,new,10,-1
1545,-5.95,100,10,42,0.5,926,new,10,-1
1546,-5.95,100,10,51,0.5,597,new,10,-1
1547,-5.95,100,10,50,0.5,1154,new,10,-1
1548,-5.95,100,15,35,0.5,1551,known,10,-1
1549,-5.95,100,15,25,0.5,597,known,10,-1
1550,-5.95,100,15,57,0.5,1203,known,10,-1
1551,-5.95,100,15,44,0.5,1203,known,10,-1
1552,-5.95,100,15,28,0.5,491,known,10,-1
1553,-5.95,100,15,55,0.5,946,known,10,-1
1554,-5.95,100,15,56,0.5,1332,known,10,-1
1555,-5.95,100,15,26,0.5,597,known,10,-1
1556,-5.95,100,15,49,0.5,1551,known,10,-1
1557,-5.95,100,15,48,0.5,946,known,10,-1
1558,-5.95,100,15,48,0.5,1551,known,10,-1
1559,-5.95,100,15,25,0.5,1551,known,10,-1
1560,-5.95,100,15,0,0.5,0,known,10,-1
1561,-5.95,100,15,39,0.5,1046,known,10,-1
1562,-5.95,100,15,40,0.5,1203,known,10,-1
1563,-5.95,100,15,54,0.5,604,new,10,-1
1564,-5.95,100,15,44,0.5,713,new,10,-1
1565,-5.95,100,15,46,0.5,604,new,10,-1
1566,-5.95,100,15,50,0.5,604,new,10,-1
1567,-5.95,100,15,49,0.5,604,new,10,-1
1568,-5.95,100,15,48,0.5,604,new,10,-1
1569,-5.95,100,15,52,0.5,366,new,10,-1
1570,-5.95,100,15,48,0.5,374,new,10,-1
1571,-5.95,100,15,51,0.5,518,new,10,-1
1572,-5.95,100,15,39,0.5,568,new,10,-1
