,threshold,N,n,errors,p,k,type,g,U
1768,-50.5,100,100,57,0.5,1057,known,100,-1
1769,-50.5,100,100,49,0.5,603,known,100,-1
1770,-50.5,100,100,55,0.5,1254,known,100,-1
1771,-50.5,100,100,55,0.5,1491,known,100,-1
1772,-50.5,100,100,34,0.5,942,known,100,-1
1773,-50.5,100,100,52,0.5,809,known,100,-1
1774,-50.5,100,100,39,0.5,1379,known,100,-1
1775,-50.5,100,100,42,0.5,1070,known,100,-1
1776,-50.5,100,100,46,0.5,458,new,100,-1
1777,-50.5,100,100,50,0.5,718,new,100,-1
1778,-50.5,100,100,52,0.5,777,new,100,-1
1779,-50.5,100,100,48,0.5,1199,new,100,-1
1780,-50.5,100,100,39,0.5,510,new,100,-1
1781,-50.5,100,100,45,0.5,486,new,100,-1
1782,-50.5,100,100,43,0.5,361,new,100,-1
1783,-50.5,100,100,52,0.5,896,new,100,-1
1784,-50.5,100,100,55,0.5,791,new,100,-1
1785,-50.5,100,100,47,0.5,942,new,100,-1
1786,-50.5,100,100,48,0.5,863,new,100,-1
1787,-50.5,100,100,55,0.5,1343,new,100,-1
1788,-50.5,100,100,39,0.5,526,new,100,-1
1789,-50.5,100,100,41,0.5,926,new,100,-1
1790,-50.5,100,100,56,0.5,1444,new,100,-1
1791,-50.5,100,100,52,0.5,1348,new,100,-1
1792,-50.5,100,100,37,0.5,413,new,100,-1
1793,-50.5,100,100,43,0.5,1581,new,100,-1
1794,-50.5,100,100,46,0.5,1348,new,100,-1
1795,-50.5,100,100,50,0.5,1276,new,100,-1
1796,-50.5,100,100,44,0.5,941,new,100,-1
1797,-50.5,100,100,43,0.5,607,new,100,-1
1798,-50.5,100,100,49,0.5,848,new,100,-1
1799,-50.5,100,100,47,0.5,495,new,100,-1
1800,-50.5,100,100,47,0.5,1157,new,100,-1
1801,-50.5,100,100,48,0.5,283,new,100,-1
1802,-50.5,100,100,54,0.5,603,new,100,-1
1803,-50.5,100,100,51,0.5,942,new,100,-1
1804,-50.5,100,100,48,0.5,1348,new,100,-1
1805,-50.5,100,100,52,0.5,521,new,100,-1
1806,-50.5,100,100,52,0.5,1057,new,100,-1
1807,-50.5,100,100,50,0.5,708,new,100,-1
1808,-50.5,100,100,44,0.5,708,new,100,-1
1809,-50.5,100,100,46,0.5,1534,new,100,-1
1810,-50.5,100,100,46,0.5,378,new,100,-1
1811,-50.5,100,100,51,0.5,1370,new,100,-1
1812,-50.5,100,100,51,0.5,581,new,100,-1
1813,-50.5,100,100,43,0.5,942,new,100,-1
1814,-50.5,100,100,49,0.5,492,new,100,-1
1815,-50.5,100,100,47,0.5,808,new,100,-1
1816,-50.5,100,100,43,0.5,926,new,100,-1
1817,-50.5,100,100,47,0.5,581,new,100,-1
1818,-50.5,100,100,57,0.5,597,new,100,-1
1819,-50.5,100,100,54,0.5,1435,new,100,-1
1820,-50.5,100,100,51,0.5,1309,new,100,-1
1821,-50.5,100,100,47,0.5,1276,new,100,-1
1822,-50.5,100,100,43,0.5,676,new,100,-1
1823,-50.5,100,100,44,0.5,1435,new,100,-1
1824,-50.5,100,100,61,0.5,1444,new,100,-1
1825,-50.5,100,100,46,0.5,1098,new,100,-1
1826,-50.5,100,100,46,0.5,1435,new,100,-1
1827,-50.5,100,100,52,0.5,1399,new,100,-1
1828,-50.5,100,100,53,0.5,823,new,100,-1
1829,-50.5,100,100,48,0.5,640,new,100,-1
1830,-50.5,100,100,51,0.5,863,new,100,-1
1831,-50.5,100,100,57,0.5,1534,new,100,-1
1832,-50.5,100,100,56,0.5,1199,new,100,-1
1833,-50.5,100,100,48,0.5,784,new,100,-1
1834,-50.5,100,100,49,0.5,791,new,100,-1
1835,-50.5,100,100,44,0.5,1070,new,100,-1
1836,-50.5,100,100,49,0.5,1435,new,100,-1
1837,-50.5,100,100,47,0.5,411,new,100,-1
1838,-50.5,100,100,38,0.5,817,new,100,-1
1839,-50.5,100,100,48,0.5,1070,new,100,-1
1840,-50.5,100,100,35,0.5,747,new,100,-1
1841,-50.5,100,100,39,0.5,1348,new,100,-1
1842,-50.5,100,100,43,0.5,1348,new,100,-1
1843,-50.5,100,100,50,0.5,1348,new,100,-1
1844,-50.5,100,100,45,0.5,1074,new,100,-1
1845,-50.5,100,100,49,0.5,1896,new,100,-1
1846,-50.5,100,100,44,0.5,1435,new,100,-1
1847,-50.5,100,100,44,0.5,648,new,100,-1
1848,-50.5,100,100,56,0.5,494,new,100,-1
1849,-50.5,100,100,50,0.5,1399,new,100,-1
1850,-50.5,100,100,54,0.5,526,new,100,-1
1851,-50.5,100,100,52,0.5,747,new,100,-1
1852,-50.5,100,100,48,0.5,880,new,100,-1
1853,-50.5,100,100,41,0.5,867,new,100,-1
1854,-50.5,100,100,42,0.5,607,new,100,-1
1855,-50.5,100,100,50,0.5,609,new,100,-1
1856,-50.5,100,100,43,0.5,515,new,100,-1
1857,-50.5,100,100,49,0.5,1199,new,100,-1
1858,-50.5,100,100,53,0.5,1820,new,100,-1
1859,-50.5,100,100,44,0.5,615,new,100,-1
1860,-50.5,100,100,54,0.5,389,new,100,-1
1861,-50.5,100,100,45,0.5,1491,new,100,-1
1862,-50.5,100,100,51,0.5,1546,new,100,-1
1863,-50.5,100,100,43,0.5,1455,new,100,-1
1864,-50.5,100,100,40,0.5,1088,new,100,-1
1865,-50.5,100,100,44,0.5,1199,new,100,-1
1866,-50.5,100,100,59,0.5,942,new,100,-1
1867,-50.5,100,100,50,0.5,718,new,100,-1
1868,-50.5,100,100,42,0.5,640,new,100,-1
1869,-50.5,100,100,43,0.5,362,new,100,-1
1870,-50.5,100,100,41,0.5,815,new,100,-1
1871,-50.5,100,100,44,0.5,709,new,100,-1
1872,-50.5,100,100,42,0.5,492,new,100,-1
1873,-50.5,100,100,45,0.5,607,new,100,-1
1874,-50.5,100,100,51,0.5,1647,new,100,-1
1875,-50.5,100,200,40,0.5,1195,known,100,-1
1876,-50.5,100,200,42,0.5,1195,known,100,-1
1877,-50.5,100,200,50,0.5,1110,known,100,-1
1878,-50.5,100,200,49,0.5,492,known,100,-1
1879,-50.5,100,200,57,0.5,1405,known,100,-1
1880,-50.5,100,200,45,0.5,942,known,100,-1
1881,-50.5,100,200,51,0.5,1301,known,100,-1
1882,-50.5,100,200,33,0.5,597,known,100,-1
1883,-50.5,100,200,52,0.5,993,known,100,-1
1884,-50.5,100,200,55,0.5,1195,known,100,-1
1885,-50.5,100,200,51,0.5,1330,known,100,-1
1886,-50.5,100,200,48,0.5,1195,known,100,-1
1887,-50.5,100,200,46,0.5,935,known,100,-1
1888,-50.5,100,200,39,0.5,379,known,100,-1
1889,-50.5,100,200,52,0.5,1195,known,100,-1
1890,-50.5,100,200,49,0.5,1653,known,100,-1
1891,-50.5,100,200,63,0.5,2565,known,100,-1
1892,-50.5,100,200,42,0.5,926,known,100,-1
1893,-50.5,100,200,43,0.5,1301,known,100,-1
1894,-50.5,100,200,57,0.5,1507,known,100,-1
1895,-50.5,100,200,42,0.5,597,known,100,-1
1896,-50.5,100,200,41,0.5,1301,known,100,-1
1897,-50.5,100,200,58,0.5,1255,known,100,-1
1898,-50.5,100,200,42,0.5,935,known,100,-1
1899,-50.5,100,200,34,0.5,913,known,100,-1
1900,-50.5,100,200,48,0.5,1301,known,100,-1
1901,-50.5,100,200,62,0.5,1195,known,100,-1
1902,-50.5,100,200,38,0.5,1195,known,100,-1
1903,-50.5,100,200,45,0.5,1083,known,100,-1
1904,-50.5,100,200,49,0.5,1228,known,100,-1
1905,-50.5,100,200,62,0.5,1540,known,100,-1
1906,-50.5,100,200,46,0.5,973,known,100,-1
1907,-50.5,100,200,55,0.5,2947,known,100,-1
1908,-50.5,100,200,47,0.5,568,known,100,-1
1909,-50.5,100,200,44,0.5,1709,known,100,-1
1910,-50.5,100,200,59,0.5,1083,known,100,-1
1911,-50.5,100,200,42,0.5,1474,known,100,-1
1912,-50.5,100,200,48,0.5,1507,known,100,-1
1913,-50.5,100,200,52,0.5,1195,known,100,-1
1914,-50.5,100,200,43,0.5,625,known,100,-1
1915,-50.5,100,200,53,0.5,1865,known,100,-1
1916,-50.5,100,200,34,0.5,458,known,100,-1
1917,-50.5,100,200,42,0.5,929,known,100,-1
1918,-50.5,100,200,44,0.5,1110,known,100,-1
1919,-50.5,100,200,50,0.5,1195,known,100,-1
1920,-50.5,100,200,56,0.5,710,known,100,-1
1921,-50.5,100,200,37,0.5,710,known,100,-1
1922,-50.5,100,200,51,0.5,1929,known,100,-1
1923,-50.5,100,200,48,0.5,1100,known,100,-1
1924,-50.5,100,200,38,0.5,1195,known,100,-1
1925,-50.5,100,200,44,0.5,490,known,100,-1
1926,-50.5,100,200,47,0.5,1148,known,100,-1
1927,-50.5,100,200,63,0.5,1083,known,100,-1
1928,-50.5,100,200,41,0.5,1015,known,100,-1
1929,-50.5,100,200,47,0.5,1301,known,100,-1
1930,-50.5,100,200,60,0.5,1083,known,100,-1
1931,-50.5,100,200,44,0.5,786,known,100,-1
1932,-50.5,100,200,50,0.5,1363,known,100,-1
1933,-50.5,100,200,53,0.5,1020,known,100,-1
1934,-50.5,100,200,37,0.5,1653,known,100,-1
1935,-50.5,100,200,44,0.5,1255,known,100,-1
1936,-50.5,100,200,51,0.5,898,known,100,-1
1937,-50.5,100,200,52,0.5,1200,known,100,-1
1938,-50.5,100,200,44,0.5,735,known,100,-1
1939,-50.5,100,200,51,0.5,682,known,100,-1
1940,-50.5,100,200,45,0.5,1301,known,100,-1
1941,-50.5,100,200,49,0.5,532,known,100,-1
1942,-50.5,100,200,50,0.5,1301,known,100,-1
1943,-50.5,100,200,50,0.5,1709,known,100,-1
1944,-50.5,100,200,39,0.5,655,known,100,-1
1945,-50.5,100,200,53,0.5,993,known,100,-1
1946,-50.5,100,200,44,0.5,444,known,100,-1
1947,-50.5,100,200,39,0.5,353,known,100,-1
1948,-50.5,100,200,46,0.5,431,known,100,-1
1949,-50.5,100,200,59,0.5,993,known,100,-1
1950,-50.5,100,200,40,0.5,909,known,100,-1
1951,-50.5,100,200,59,0.5,1357,known,100,-1
1952,-50.5,100,200,40,0.5,463,known,100,-1
1953,-50.5,100,200,42,0.5,1195,known,100,-1
1954,-50.5,100,200,41,0.5,978,known,100,-1
1955,-50.5,100,200,41,0.5,735,known,100,-1
1956,-50.5,100,200,58,0.5,1228,known,100,-1
1957,-50.5,100,200,41,0.5,471,known,100,-1
1958,-50.5,100,200,45,0.5,1195,known,100,-1
1959,-50.5,100,200,60,0.5,863,known,100,-1
1960,-50.5,100,200,46,0.5,1186,known,100,-1
1961,-50.5,100,200,35,0.5,625,known,100,-1
1962,-50.5,100,200,50,0.5,1075,known,100,-1
1963,-50.5,100,200,63,0.5,1474,known,100,-1
1964,-50.5,100,200,43,0.5,710,known,100,-1
1965,-50.5,100,200,58,0.5,1220,known,100,-1
1966,-50.5,100,200,49,0.5,671,known,100,-1
1967,-50.5,100,200,67,0.5,1423,known,100,-1
1968,-50.5,100,200,54,0.5,863,known,100,-1
1969,-50.5,100,200,57,0.5,1195,known,100,-1
1970,-50.5,100,200,59,0.5,1653,known,100,-1
1971,-50.5,100,200,48,0.5,1141,known,100,-1
1972,-50.5,100,200,53,0.5,1929,known,100,-1
1973,-50.5,100,200,38,0.5,848,known,100,-1
1974,-50.5,100,200,41,0.5,1195,known,100,-1
1975,-50.5,100,200,52,0.5,1220,known,100,-1
1976,-50.5,100,200,51,0.5,1500,known,100,-1
1977,-50.5,100,200,43,0.5,1419,known,100,-1
1978,-50.5,100,200,46,0.5,1180,known,100,-1
1979,-50.5,100,200,46,0.5,735,known,100,-1
1980,-50.5,100,200,54,0.5,1330,known,100,-1
1981,-50.5,100,200,40,0.5,535,known,100,-1
1982,-50.5,100,200,44,0.5,602,known,100,-1
1983,-50.5,100,200,58,0.5,1726,known,100,-1
1984,-50.5,100,200,42,0.5,848,known,100,-1
1985,-50.5,100,200,45,0.5,1452,known,100,-1
1986,-50.5,100,200,43,0.5,1301,known,100,-1
1987,-50.5,100,200,58,0.5,1098,known,100,-1
1988,-50.5,100,200,44,0.5,935,known,100,-1
1989,-50.5,100,200,51,0.5,1220,known,100,-1
1990,-50.5,100,200,60,0.5,1726,known,100,-1
1991,-50.5,100,200,50,0.5,1083,known,100,-1
1992,-50.5,100,200,58,0.5,1703,known,100,-1
1993,-50.5,100,200,43,0.5,1653,known,100,-1
1994,-50.5,100,200,48,0.5,522,known,100,-1
1995,-50.5,100,200,46,0.5,655,known,100,-1
1996,-50.5,100,200,43,0.5,848,known,100,-1
1997,-50.5,100,200,44,0.5,1452,known,100,-1
1998,-50.5,100,200,48,0.5,597,known,100,-1
1999,-50.5,100,200,49,0.5,935,known,100,-1
2000,-50.5,100,200,43,0.5,678,known,100,-1
2001,-50.5,100,200,47,0.5,1653,known,100,-1
2002,-50.5,100,200,48,0.5,993,known,100,-1
2003,-50.5,100,200,53,0.5,1330,known,100,-1
2004,-50.5,100,200,40,0.5,1330,known,100,-1
2005,-50.5,100,200,50,0.5,1391,known,100,-1
2006,-50.5,100,200,47,0.5,848,known,100,-1
2007,-50.5,100,200,50,0.5,1364,known,100,-1
2008,-50.5,100,200,48,0.5,1228,known,100,-1
2009,-50.5,100,200,39,0.5,822,known,100,-1
2010,-50.5,100,200,40,0.5,426,known,100,-1
2011,-50.5,100,200,42,0.5,1208,known,100,-1
2012,-50.5,100,200,59,0.5,920,known,100,-1
2013,-50.5,100,200,47,0.5,1195,known,100,-1
2014,-50.5,100,200,49,0.5,1195,known,100,-1
2015,-50.5,100,200,47,0.5,597,known,100,-1
2016,-50.5,100,200,46,0.5,1364,known,100,-1
2017,-50.5,100,200,44,0.5,1709,known,100,-1
2018,-50.5,100,200,61,0.5,1653,known,100,-1
2019,-50.5,100,200,31,0.5,682,known,100,-1
2020,-50.5,100,200,57,0.5,1330,known,100,-1
2021,-50.5,100,200,42,0.5,993,known,100,-1
2022,-50.5,100,200,45,0.5,597,known,100,-1
2023,-50.5,100,200,41,0.5,1653,known,100,-1
2024,-50.5,100,200,63,0.5,1403,known,100,-1
2025,-50.5,100,200,50,0.5,685,known,100,-1
2026,-50.5,100,200,41,0.5,534,known,100,-1
2027,-50.5,100,200,53,0.5,1255,known,100,-1
2028,-50.5,100,200,66,0.5,1186,known,100,-1
2029,-50.5,100,200,39,0.5,1220,known,100,-1
2030,-50.5,100,200,47,0.5,685,known,100,-1
2031,-50.5,100,200,62,0.5,1195,known,100,-1
2032,-50.5,100,200,56,0.5,1301,known,100,-1
2033,-50.5,100,200,50,0.5,923,known,100,-1
2034,-50.5,100,200,40,0.5,532,known,100,-1
2035,-50.5,100,200,45,0.5,1301,known,100,-1
2036,-50.5,100,200,56,0.5,1020,known,100,-1
2037,-50.5,100,200,55,0.5,575,known,100,-1
2038,-50.5,100,200,37,0.5,848,known,100,-1
2039,-50.5,100,200,38,0.5,302,known,100,-1
2040,-50.5,100,200,36,0.5,597,known,100,-1
2041,-50.5,100,200,37,0.5,451,known,100,-1
2042,-50.5,100,200,45,0.5,747,known,100,-1
2043,-50.5,100,200,48,0.5,993,known,100,-1
2044,-50.5,100,200,47,0.5,848,known,100,-1
2045,-50.5,100,200,59,0.5,2947,known,100,-1
2046,-50.5,100,200,33,0.5,382,known,100,-1
2047,-50.5,100,200,48,0.5,1301,known,100,-1
2048,-50.5,100,200,64,0.5,1929,known,100,-1
2049,-50.5,100,200,49,0.5,492,known,100,-1
2050,-50.5,100,200,50,0.5,659,known,100,-1
2051,-50.5,100,200,48,0.5,989,known,100,-1
2052,-50.5,100,200,50,0.5,1653,known,100,-1
2053,-50.5,100,200,40,0.5,747,known,100,-1
2054,-50.5,100,200,40,0.5,978,known,100,-1
2055,-50.5,100,200,53,0.5,993,known,100,-1
2056,-50.5,100,200,41,0.5,1330,known,100,-1
2057,-50.5,100,200,45,0.5,1195,known,100,-1
2058,-50.5,100,200,45,0.5,1228,known,100,-1
2059,-50.5,100,200,40,0.5,993,known,100,-1
2060,-50.5,100,200,58,0.5,1709,known,100,-1
2061,-50.5,100,200,49,0.5,1195,known,100,-1
2062,-50.5,100,200,45,0.5,492,known,100,-1
2063,-50.5,100,200,46,0.5,926,known,100,-1
2064,-50.5,100,200,43,0.5,982,known,100,-1
2065,-50.5,100,200,48,0.5,1726,known,100,-1
2066,-50.5,100,200,61,0.5,2947,known,100,-1
2067,-50.5,100,200,44,0.5,598,known,100,-1
2068,-50.5,100,200,36,0.5,685,known,100,-1
2069,-50.5,100,200,43,0.5,1709,known,100,-1
2070,-50.5,100,200,32,0.5,496,known,100,-1
2071,-50.5,100,200,41,0.5,848,known,100,-1
2072,-50.5,100,200,52,0.5,710,known,100,-1
2073,-50.5,100,200,43,0.5,710,known,100,-1
2074,-50.5,100,200,50,0.5,1181,known,100,-1
2075,-50.5,100,200,50,0.5,619,new,100,-1
2076,-50.5,100,200,41,0.5,454,new,100,-1
2077,-50.5,100,200,56,0.5,848,new,100,-1
2078,-50.5,100,200,49,0.5,935,new,100,-1
2079,-50.5,100,200,50,0.5,1083,new,100,-1
2080,-50.5,100,200,43,0.5,652,new,100,-1
2081,-50.5,100,200,42,0.5,700,new,100,-1
2082,-50.5,100,200,50,0.5,765,new,100,-1
2083,-50.5,100,200,51,0.5,1330,new,100,-1
2084,-50.5,100,200,46,0.5,597,new,100,-1
2085,-50.5,100,200,50,0.5,913,new,100,-1
2086,-50.5,100,200,53,0.5,597,new,100,-1
2087,-50.5,100,200,49,0.5,1301,new,100,-1
2088,-50.5,100,200,45,0.5,413,new,100,-1
2089,-50.5,100,200,52,0.5,1015,new,100,-1
2090,-50.5,100,200,54,0.5,682,new,100,-1
2091,-50.5,100,200,46,0.5,652,new,100,-1
2092,-50.5,100,200,56,0.5,1579,new,100,-1
2093,-50.5,100,200,54,0.5,1301,new,100,-1
2094,-50.5,100,200,46,0.5,652,new,100,-1
2095,-50.5,100,200,56,0.5,1100,new,100,-1
2096,-50.5,100,200,49,0.5,597,new,100,-1
2097,-50.5,100,200,41,0.5,913,new,100,-1
2098,-50.5,100,200,51,0.5,346,new,100,-1
2099,-50.5,100,200,56,0.5,652,new,100,-1
2100,-50.5,100,200,44,0.5,865,new,100,-1
2101,-50.5,100,200,47,0.5,848,new,100,-1
2102,-50.5,100,200,50,0.5,1195,new,100,-1
2103,-50.5,100,200,40,0.5,492,new,100,-1
2104,-50.5,100,200,42,0.5,1145,new,100,-1
2105,-50.5,100,200,47,0.5,1040,new,100,-1
2106,-50.5,100,200,46,0.5,1330,new,100,-1
2107,-50.5,100,200,54,0.5,1301,new,100,-1
2108,-50.5,100,200,41,0.5,1301,new,100,-1
2109,-50.5,100,200,42,0.5,1009,new,100,-1
2110,-50.5,100,200,55,0.5,1653,new,100,-1
2111,-50.5,100,200,56,0.5,1100,new,100,-1
2112,-50.5,100,200,51,0.5,1330,new,100,-1
2113,-50.5,100,200,48,0.5,786,new,100,-1
2114,-50.5,100,200,46,0.5,715,new,100,-1
2115,-50.5,100,200,54,0.5,913,new,100,-1
2116,-50.5,100,200,48,0.5,643,new,100,-1
2117,-50.5,100,200,54,0.5,1301,new,100,-1
2118,-50.5,100,200,48,0.5,786,new,100,-1
2119,-50.5,100,200,54,0.5,1653,new,100,-1
2120,-50.5,100,200,56,0.5,2565,new,100,-1
2121,-50.5,100,200,54,0.5,678,new,100,-1
2122,-50.5,100,200,53,0.5,993,new,100,-1
2123,-50.5,100,200,59,0.5,1726,new,100,-1
2124,-50.5,100,200,48,0.5,534,new,100,-1
2125,-50.5,100,200,49,0.5,1195,new,100,-1
2126,-50.5,100,200,52,0.5,715,new,100,-1
2127,-50.5,100,200,50,0.5,423,new,100,-1
2128,-50.5,100,200,49,0.5,597,new,100,-1
2129,-50.5,100,200,48,0.5,353,new,100,-1
2130,-50.5,100,200,45,0.5,625,new,100,-1
2131,-50.5,100,200,53,0.5,863,new,100,-1
2132,-50.5,100,200,50,0.5,625,new,100,-1
2133,-50.5,100,200,45,0.5,1330,new,100,-1
2134,-50.5,100,200,46,0.5,1195,new,100,-1
2135,-50.5,100,200,45,0.5,492,new,100,-1
2136,-50.5,100,200,42,0.5,929,new,100,-1
2137,-50.5,100,200,42,0.5,617,new,100,-1
2138,-50.5,100,200,60,0.5,1195,new,100,-1
2139,-50.5,100,200,46,0.5,535,new,100,-1
2140,-50.5,100,200,51,0.5,1423,new,100,-1
2141,-50.5,100,200,47,0.5,668,new,100,-1
2142,-50.5,100,200,53,0.5,1145,new,100,-1
2143,-50.5,100,200,51,0.5,597,new,100,-1
2144,-50.5,100,200,60,0.5,926,new,100,-1
2145,-50.5,100,200,53,0.5,1083,new,100,-1
2146,-50.5,100,200,52,0.5,682,new,100,-1
2147,-50.5,100,200,54,0.5,715,new,100,-1
2148,-50.5,100,200,50,0.5,617,new,100,-1
2149,-50.5,100,200,47,0.5,715,new,100,-1
2150,-50.5,100,200,50,0.5,385,new,100,-1
2151,-50.5,100,200,46,0.5,468,new,100,-1
2152,-50.5,100,200,57,0.5,1217,new,100,-1
2153,-50.5,100,200,43,0.5,597,new,100,-1
2154,-50.5,100,200,44,0.5,534,new,100,-1
2155,-50.5,100,200,56,0.5,1255,new,100,-1
2156,-50.5,100,200,55,0.5,715,new,100,-1
2157,-50.5,100,200,49,0.5,597,new,100,-1
2158,-50.5,100,200,37,0.5,1330,new,100,-1
2159,-50.5,100,200,50,0.5,1142,new,100,-1
2160,-50.5,100,200,58,0.5,1195,new,100,-1
2161,-50.5,100,200,49,0.5,454,new,100,-1
2162,-50.5,100,200,43,0.5,1195,new,100,-1
2163,-50.5,100,200,46,0.5,597,new,100,-1
2164,-50.5,100,200,51,0.5,710,new,100,-1
2165,-50.5,100,200,62,0.5,1083,new,100,-1
2166,-50.5,100,200,53,0.5,617,new,100,-1
2167,-50.5,100,200,51,0.5,1100,new,100,-1
2168,-50.5,100,200,56,0.5,1228,new,100,-1
2169,-50.5,100,200,45,0.5,913,new,100,-1
2170,-50.5,100,200,49,0.5,626,new,100,-1
2171,-50.5,100,200,49,0.5,926,new,100,-1
2172,-50.5,100,200,54,0.5,913,new,100,-1
2173,-50.5,100,200,49,0.5,1195,new,100,-1
2174,-50.5,100,200,47,0.5,575,new,100,-1
2175,-50.5,100,200,54,0.5,667,new,100,-1
2176,-50.5,100,200,53,0.5,908,new,100,-1
2177,-50.5,100,200,51,0.5,765,new,100,-1
2178,-50.5,100,200,46,0.5,848,new,100,-1
2179,-50.5,100,200,39,0.5,349,new,100,-1
2180,-50.5,100,200,48,0.5,923,new,100,-1
2181,-50.5,100,200,50,0.5,1452,new,100,-1
2182,-50.5,100,200,46,0.5,715,new,100,-1
2183,-50.5,100,200,48,0.5,566,new,100,-1
2184,-50.5,100,200,56,0.5,1195,new,100,-1
2185,-50.5,100,200,47,0.5,685,new,100,-1
2186,-50.5,100,200,53,0.5,993,new,100,-1
2187,-50.5,100,200,42,0.5,1195,new,100,-1
2188,-50.5,100,200,47,0.5,1663,new,100,-1
2189,-50.5,100,200,57,0.5,1726,new,100,-1
2190,-50.5,100,200,48,0.5,1452,new,100,-1
2191,-50.5,100,200,46,0.5,597,new,100,-1
2192,-50.5,100,200,51,0.5,1726,new,100,-1
2193,-50.5,100,200,44,0.5,848,new,100,-1
2194,-50.5,100,200,51,0.5,597,new,100,-1
2195,-50.5,100,200,45,0.5,1220,new,100,-1
2196,-50.5,100,200,47,0.5,535,new,100,-1
2197,-50.5,100,200,35,0.5,1364,new,100,-1
2198,-50.5,100,200,48,0.5,535,new,100,-1
2199,-50.5,100,200,48,0.5,413,new,100,-1
2200,-50.5,100,200,44,0.5,848,new,100,-1
2201,-50.5,100,200,54,0.5,993,new,100,-1
2202,-50.5,100,200,56,0.5,1195,new,100,-1
2203,-50.5,100,200,42,0.5,522,new,100,-1
2204,-50.5,100,200,46,0.5,492,new,100,-1
2205,-50.5,100,200,53,0.5,1083,new,100,-1
2206,-50.5,100,200,55,0.5,1540,new,100,-1
2207,-50.5,100,200,41,0.5,1301,new,100,-1
2208,-50.5,100,200,46,0.5,1195,new,100,-1
2209,-50.5,100,200,42,0.5,652,new,100,-1
2210,-50.5,100,200,45,0.5,1195,new,100,-1
2211,-50.5,100,200,43,0.5,848,new,100,-1
2212,-50.5,100,200,44,0.5,993,new,100,-1
2213,-50.5,100,200,44,0.5,715,new,100,-1
2214,-50.5,100,200,38,0.5,1709,new,100,-1
2215,-50.5,100,200,52,0.5,597,new,100,-1
2216,-50.5,100,200,53,0.5,1390,new,100,-1
2217,-50.5,100,200,55,0.5,682,new,100,-1
2218,-50.5,100,200,53,0.5,655,new,100,-1
2219,-50.5,100,200,37,0.5,597,new,100,-1
2220,-50.5,100,200,45,0.5,1083,new,100,-1
2221,-50.5,100,200,50,0.5,715,new,100,-1
2222,-50.5,100,200,48,0.5,848,new,100,-1
2223,-50.5,100,200,48,0.5,678,new,100,-1
2224,-50.5,100,200,38,0.5,617,new,100,-1
2225,-50.5,100,200,45,0.5,1330,new,100,-1
2226,-50.5,100,200,46,0.5,1195,new,100,-1
2227,-50.5,100,200,46,0.5,1663,new,100,-1
2228,-50.5,100,200,41,0.5,710,new,100,-1
2229,-50.5,100,200,52,0.5,1146,new,100,-1
2230,-50.5,100,200,51,0.5,1653,new,100,-1
2231,-50.5,100,200,52,0.5,652,new,100,-1
2232,-50.5,100,200,47,0.5,1195,new,100,-1
2233,-50.5,100,200,47,0.5,423,new,100,-1
2234,-50.5,100,200,58,0.5,1301,new,100,-1
2235,-50.5,100,200,55,0.5,1929,new,100,-1
2236,-50.5,100,200,52,0.5,1709,new,100,-1
2237,-50.5,100,200,43,0.5,710,new,100,-1
2238,-50.5,100,200,52,0.5,1301,new,100,-1
2239,-50.5,100,200,47,0.5,929,new,100,-1
2240,-50.5,100,200,47,0.5,682,new,100,-1
2241,-50.5,100,200,47,0.5,993,new,100,-1
2242,-50.5,100,200,45,0.5,989,new,100,-1
2243,-50.5,100,200,44,0.5,451,new,100,-1
2244,-50.5,100,200,42,0.5,386,new,100,-1
2245,-50.5,100,200,48,0.5,597,new,100,-1
2246,-50.5,100,200,39,0.5,655,new,100,-1
2247,-50.5,100,200,47,0.5,625,new,100,-1
2248,-50.5,100,200,53,0.5,1195,new,100,-1
2249,-50.5,100,200,41,0.5,1364,new,100,-1
2250,-50.5,100,200,48,0.5,1195,new,100,-1
2251,-50.5,100,200,48,0.5,516,new,100,-1
2252,-50.5,100,200,58,0.5,1195,new,100,-1
2253,-50.5,100,200,55,0.5,1330,new,100,-1
2254,-50.5,100,200,48,0.5,454,new,100,-1
2255,-50.5,100,200,51,0.5,1045,new,100,-1
2256,-50.5,100,200,46,0.5,1301,new,100,-1
2257,-50.5,100,200,50,0.5,1653,new,100,-1
2258,-50.5,100,200,60,0.5,1100,new,100,-1
2259,-50.5,100,200,42,0.5,982,new,100,-1
2260,-50.5,100,200,49,0.5,1195,new,100,-1
2261,-50.5,100,200,45,0.5,389,new,100,-1
2262,-50.5,100,200,46,0.5,682,new,100,-1
2263,-50.5,100,200,55,0.5,1100,new,100,-1
2264,-50.5,100,200,47,0.5,708,new,100,-1
2265,-50.5,100,200,40,0.5,715,new,100,-1
2266,-50.5,100,200,44,0.5,617,new,100,-1
2267,-50.5,100,200,48,0.5,1304,new,100,-1
2268,-50.5,100,200,58,0.5,1372,new,100,-1
2269,-50.5,100,200,46,0.5,1301,new,100,-1
2270,-50.5,100,200,41,0.5,1540,new,100,-1
2271,-50.5,100,200,50,0.5,1195,new,100,-1
2272,-50.5,100,200,44,0.5,617,new,100,-1
2273,-50.5,100,200,50,0.5,597,new,100,-1
